Log-Kategorie,Ordner,Dateiname,Datum,Zeit,Severity,Type/Source,Description
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:39.934,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Saved\Config\Windows\MediaIOFramework.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Saved\Config\Windows\MediaIOFramework.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:39.944,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Content\HOUS_COAA\TouchDesigner\Tox\HOUS_COAA_Sim_v009_EGV.tox' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Content\HOUS_COAA\TouchDesigner\Tox\HOUS_COAA_Sim_v009_EGV.tox' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:39.945,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Saved\Config\Windows\Game.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Saved\Config\Windows\Game.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.000,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_PASS_202510041347\Manifest_UFSFiles_Win64.txt' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_PASS_202510041347\Manifest_UFSFiles_Win64.txt' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.049,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_PASS_202510041347\HOUS_PASS\Content\Paks\global.ucas' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_PASS_202510041347\HOUS_PASS\Content\Paks\global.ucas' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.210,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_RAIN_202510041633\HOUS_RAIN\Saved\Logs\DP4-backup-2025.10.04-23.15.13.log' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_RAIN_202510041633\HOUS_RAIN\Saved\Logs\DP4-backup-2025.10.04-23.15.13.log' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.264,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_RAIN_202510041633\HOUS_RAIN\Content\Paks\HOUS_RAIN-Windows.utoc' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_RAIN_202510041633\HOUS_RAIN\Content\Paks\HOUS_RAIN-Windows.utoc' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.308,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_RAIN_202510041633\HOUS_RAIN\Binaries\Win64\D3D12\d3d12SDKLayers.dll' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_RAIN_202510041633\HOUS_RAIN\Binaries\Win64\D3D12\d3d12SDKLayers.dll' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.310,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Content\Paks\HOUS_COAA-Windows.ucas' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COAA_202510041220\HOUS_COAA\Content\Paks\HOUS_COAA-Windows.ucas' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:40.609,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_MICR_202510041743\HOUS_MICR\Binaries\Win64\D3D12\d3d12SDKLayers.dll' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_MICR_202510041743\HOUS_MICR\Binaries\Win64\D3D12\d3d12SDKLayers.dll' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:41.347,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COLO_202510020940\HOUS_COLO\Content\Paks\global.ucas' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COLO_202510020940\HOUS_COLO\Content\Paks\global.ucas' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:41.357,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COLO_202510020940\HOUS_COLO\Saved\Config\Windows\GameUserSettings.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COLO_202510020940\HOUS_COLO\Saved\Config\Windows\GameUserSettings.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:41.357,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_COLO_202510020940\HOUS_COLO\Saved\Config\Windows\ColorCorrectRegions.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_COLO_202510020940\HOUS_COLO\Saved\Config\Windows\ColorCorrectRegions.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:41.430,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_GULF_202510021000\HOUS_GULF\Content\Paks\HOUS_GULF-Windows.pak' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_GULF_202510021000\HOUS_GULF\Content\Paks\HOUS_GULF-Windows.pak' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:41.504,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_PERS_202510041406\HOUS_PERS\Saved\Config\Windows\Scalability.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_PERS_202510041406\HOUS_PERS\Saved\Config\Windows\Scalability.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:42.288,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\Synthesis.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\Synthesis.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:42.321,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\Hardware.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\Hardware.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:42.321,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\GameUserSettings.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\GameUserSettings.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:42.321,error,transferring file from 'D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\ColorCorrectRegions.ini' to '<bundling>D:\GH_Integration_Delivery\GH_UNREAL_GRID_202510041516\HOUS_GRID\Saved\Config\Windows\ColorCorrectRegions.ini' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:42.796,error,transferring file from 'D:\UnrealProjects\GH_UNREAL_COLO_202412091003\HOUS_COLO\Saved\Crashes\UECC-Windows-103FCB6A4964C4E1559189BAC8A5906B_0000\CrashContext.runtime-xml' to '<bundling>D:\UnrealProjects\GH_UNREAL_COLO_202412091003\HOUS_COLO\Saved\Crashes\UECC-Windows-103FCB6A4964C4E1559189BAC8A5906B_0000\CrashContext.runtime-xml' failed: copying failed (LocalHost: error reading src file),
rx_logs,,utility-27110.log,Fri 24.Oct. ,12:41:42.829,error,transferring file from 'D:\UnrealProjects\GH_UNREAL_COLO_202412091003\HOUS_COLO\Saved\Config\Windows\IKRig.ini' to '<bundling>D:\UnrealProjects\GH_UNREAL_COLO_202412091003\HOUS_COLO\Saved\Config\Windows\IKRig.ini' failed: copying failed (LocalHost: error reading src file),
